,5. Students % Hispanic: ,6. Students % White:,8. Students % Asian:,11. Students % Economically Disadvantaged:,16. Students % Gifted and Talented Education:,17. Attendance Rate (2017-18):,18. Annual Dropout Rate Gr. 9-12 (2017-18):,47. Staff % Teachers:,54. Staff % Minority:,57. Teacher % With 5 or Fewer Years of Experience: ,60. Teacher Turnover Rate:,78. Operating Revenue % Federal:,92. Expenditures % Basic Education Services: ,94. Expenditures % State Compensatory Education:,Racial Dif Stu/Tea,target,"DISTSIZE_1,000 to 1,599","DISTSIZE_1,600 to 2,999","DISTSIZE_10,000 to 24,999","DISTSIZE_25,000 to 49,999","DISTSIZE_3,000 to 4,999","DISTSIZE_5,000 to 9,999","DISTSIZE_50,000 and over",DISTSIZE_500 to 999,DISTSIZE_Under 500,COMMTYPE_Charters,COMMTYPE_Independent Town,COMMTYPE_Major Suburban,COMMTYPE_Major Urban,COMMTYPE_Non-metropolitan Fast Growing,COMMTYPE_Non-metropolitan Stable,COMMTYPE_Other Central City,COMMTYPE_Other Central City Suburban,COMMTYPE_Rural
884,17.1,71.5,1.2,44.4,8.6,96.2,0.7,46.9,12.5,27.3,13.6,8.4,43.6,8.2,11.312499999999998,68.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
885,12.7,72.6,0.5,55.2,6.8,96.0,0.0,51.1,14.2,17.9,20.0,8.8,43.2,7.7,10.7875,58.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
886,46.9,21.2,1.4,75.1,9.4,95.6,0.5,48.3,45.9,41.4,21.5,14.8,46.7,10.2,20.9625,42.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
887,14.2,64.8,3.3,45.4,9.1,96.2,1.5,50.2,11.7,21.2,16.9,9.1,46.6,5.7,12.975,66.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
888,48.2,30.0,0.8,80.6,5.9,95.6,0.7,48.2,33.5,34.5,28.8,11.4,43.9,9.6,20.08125,38.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
889,32.1,46.8,0.5,69.0,4.3,94.4,0.3,45.2,25.3,55.4,40.2,13.8,39.1,7.5,15.918750000000005,33.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
890,20.6,60.9,0.8,63.0,0.0,92.7,5.0,46.4,17.9,22.6,18.8,3.6,32.5,16.3,11.975,27.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
891,29.4,65.0,1.4,41.6,7.3,96.4,0.0,56.6,20.0,12.3,5.6,6.8,38.3,6.1,10.9625,60.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
892,99.7,0.1,0.2,90.0,19.5,95.6,0.1,40.9,97.0,25.9,7.2,18.1,36.6,12.5,2.587500000000002,42.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
893,98.7,1.3,0.0,80.3,5.8,97.4,0.0,44.0,98.0,48.8,37.5,13.3,36.5,9.1,1.7000000000000015,38.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
894,99.8,0.2,0.0,87.0,10.1,94.9,2.5,44.1,98.9,28.2,7.3,17.9,41.5,10.3,0.7749999999999986,52.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
895,33.3,61.9,0.5,62.6,5.5,94.9,0.9,48.5,22.7,33.0,31.8,10.4,39.1,11.1,13.531249999999998,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
896,44.1,53.4,0.0,43.5,1.9,95.5,0.0,49.5,22.2,11.2,0.4,2.9,39.7,7.0,19.15,48.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
897,28.1,65.2,3.1,45.1,3.1,96.6,0.0,48.8,9.6,64.7,33.5,6.1,30.5,9.1,11.61875,47.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
898,72.2,26.9,0.1,58.7,0.9,96.6,0.4,49.6,46.1,29.6,18.5,7.0,41.2,8.4,25.56875,54.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
899,17.4,79.1,0.0,40.3,1.9,96.9,0.0,55.6,9.8,27.6,20.6,7.6,41.9,6.4,9.175,62.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
900,63.8,24.7,0.1,79.7,4.6,95.3,1.7,52.5,31.6,42.3,26.9,12.7,37.0,12.3,30.306249999999995,30.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
901,54.5,37.3,0.0,69.0,3.9,95.9,0.0,48.1,42.8,52.5,34.3,10.0,36.3,10.1,19.4,40.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
902,20.5,56.3,5.4,18.9,0.0,96.1,0.0,78.9,5.1,25.4,18.0,2.1,68.9,0.0,16.275,64.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
903,19.8,60.6,3.1,8.9,11.1,96.0,0.0,71.3,14.7,41.2,40.0,3.1,60.7,2.4,15.20625,68.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
904,13.1,59.8,15.9,2.2,0.0,97.0,0.0,64.7,21.7,31.5,14.9,1.3,65.4,0.0,7.543750000000002,82.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
905,29.8,23.6,3.5,46.0,5.7,96.3,0.0,65.0,36.3,72.5,22.0,5.4,55.5,2.1,21.44375,44.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
906,46.6,19.2,6.0,72.8,9.6,95.0,2.5,49.9,49.0,41.3,14.9,11.8,48.7,8.0,20.2875,45.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
907,42.9,39.1,4.9,58.4,9.6,95.5,1.2,51.3,28.2,28.5,13.1,10.4,49.1,6.9,19.23125,54.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
908,56.4,3.8,0.7,91.4,4.1,95.4,0.7,46.0,63.4,47.7,26.6,13.6,44.2,11.7,20.968750000000004,38.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
909,63.1,11.2,1.8,85.8,11.8,94.5,2.9,52.4,59.0,37.6,16.4,9.8,40.6,13.6,21.09375,35.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
910,23.9,54.3,10.0,24.7,21.2,96.5,0.5,51.3,23.1,30.3,15.6,5.9,50.1,3.8,13.0625,67.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
911,20.7,58.6,8.0,27.7,9.3,95.7,0.7,60.4,20.9,32.4,11.7,4.4,53.6,3.0,10.25,65.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
912,25.8,31.4,7.4,43.3,6.8,96.2,0.9,52.3,40.4,30.5,10.4,7.6,52.9,4.0,16.56875,62.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
913,57.8,19.5,1.0,80.9,5.0,94.2,2.0,47.2,31.4,48.5,29.0,12.6,42.3,8.4,28.262500000000006,27.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
914,32.2,14.2,4.4,68.1,7.0,95.0,1.5,57.1,49.5,42.8,21.4,10.6,40.7,8.4,20.3375,39.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
915,24.1,42.0,3.9,44.4,7.8,96.3,1.1,52.1,27.4,25.0,18.0,9.0,46.6,5.5,17.218750000000004,53.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
916,22.8,72.0,0.5,45.7,5.9,95.3,0.2,48.4,8.2,30.0,13.8,9.6,46.7,6.4,11.14375,50.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
917,30.5,33.7,7.4,56.1,7.0,96.5,0.2,53.9,28.0,29.1,11.4,9.6,46.2,7.4,20.30625,61.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
918,80.6,16.0,0.4,82.6,6.1,95.2,1.4,46.7,35.9,48.8,28.6,12.2,43.9,14.5,28.375,38.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
919,38.5,40.2,4.4,44.3,7.0,95.4,0.5,52.4,27.5,27.8,15.9,7.1,50.2,4.4,19.65625,53.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
920,9.9,64.8,17.9,1.3,24.1,96.3,0.0,51.3,19.9,27.3,13.2,4.6,48.8,2.8,7.625000000000003,88.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
921,41.4,42.9,1.3,57.3,7.1,94.9,2.2,57.9,21.8,37.9,25.6,9.3,42.6,9.0,18.2875,47.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
922,30.2,42.2,6.8,38.1,0.0,96.5,0.4,53.1,30.0,71.8,34.1,5.3,75.6,6.8,13.89375,52.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
923,43.9,35.8,1.8,69.2,7.1,94.7,0.9,44.0,30.9,33.2,14.2,17.4,44.6,12.0,21.4625,42.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
924,26.8,68.2,0.0,61.0,6.5,94.8,0.6,54.2,15.3,29.5,29.7,6.7,42.6,10.4,11.88125,42.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
925,9.9,86.5,0.6,63.7,8.8,95.7,0.0,55.2,16.7,45.9,52.9,6.0,36.2,6.7,2.856250000000001,39.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
926,11.2,85.8,0.2,23.5,8.7,95.9,0.0,58.2,5.9,12.6,16.1,9.4,47.6,4.4,5.9250000000000025,62.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
927,19.4,69.2,2.6,20.6,3.9,96.5,0.2,53.4,12.3,49.9,12.4,4.9,45.9,3.8,9.40625,72.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
928,57.9,35.5,2.5,49.6,0.0,94.8,0.0,48.6,56.0,29.9,37.8,6.2,43.5,5.4,15.33125,54.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
929,74.8,19.7,0.3,80.8,4.2,93.6,0.6,45.4,55.6,45.7,32.3,22.2,34.6,14.1,23.61875,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
930,70.6,27.3,0.0,76.8,2.8,95.5,0.0,57.5,35.0,24.7,20.6,14.4,39.0,12.9,27.0875,30.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
931,44.8,53.1,0.0,54.0,7.8,96.0,0.0,55.6,27.1,43.7,28.1,7.4,39.6,9.2,19.325,48.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
932,17.0,80.3,0.0,68.7,2.7,96.7,0.0,49.3,7.3,42.8,66.1,5.7,29.3,11.4,10.825,24.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
933,20.1,79.2,0.0,61.8,4.2,95.7,0.0,62.1,6.0,32.5,10.1,6.1,37.0,8.0,10.225,41.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
934,69.3,16.5,0.7,78.8,7.2,95.2,0.5,47.1,47.2,31.4,16.6,19.4,38.9,17.1,25.325,46.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
935,37.9,56.3,0.9,47.7,7.4,96.0,0.3,53.5,15.4,24.2,15.0,6.4,38.7,9.8,15.593750000000002,55.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
936,50.9,32.0,1.2,50.7,0.0,95.8,0.0,55.2,36.7,52.0,33.0,7.5,44.2,10.7,18.33125,38.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
937,22.2,73.8,0.2,32.2,4.0,95.8,0.6,57.3,15.7,31.9,8.8,3.3,43.8,3.3,7.537500000000001,56.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
938,59.6,32.8,1.3,55.7,3.6,94.8,2.3,47.9,38.3,39.1,17.7,14.7,43.9,9.8,20.3875,38.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
939,23.2,69.3,0.3,54.5,3.9,95.9,0.0,62.2,9.9,23.7,18.9,4.0,48.9,4.9,11.06875,52.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
940,20.2,78.1,0.3,15.7,8.3,97.4,0.0,64.6,12.8,13.4,11.1,7.3,40.8,7.7,6.812500000000003,73.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
941,45.2,51.1,0.3,63.5,4.5,95.1,1.5,53.8,41.3,60.3,28.8,10.9,42.0,11.6,1.9937500000000004,35.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
942,38.6,57.9,0.4,38.6,4.2,95.8,0.0,53.6,13.8,25.0,20.7,4.3,36.4,7.9,16.275000000000002,49.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
943,74.7,15.5,0.9,55.2,0.0,94.6,0.9,61.1,50.3,67.7,34.2,7.9,47.5,9.0,22.00625,32.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
944,33.5,40.2,9.2,31.9,1.3,95.7,0.4,73.4,28.1,41.5,10.7,4.6,52.3,5.8,14.837500000000002,61.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
945,35.6,38.7,0.3,62.9,0.0,92.1,6.1,57.2,35.4,38.4,26.0,10.9,35.5,14.4,13.41875,35.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
946,16.6,48.8,19.2,0.0,0.0,95.4,0.8,87.2,20.1,34.2,3.7,1.0,73.9,0.5,12.4,77.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
947,56.1,14.5,14.7,68.0,8.1,96.0,0.2,61.2,40.0,66.8,22.7,9.7,54.6,7.8,21.762500000000006,48.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
948,73.2,8.6,1.5,86.9,1.8,96.3,0.0,60.4,48.1,40.6,22.3,12.6,39.4,13.7,29.23125,44.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
949,70.6,1.6,1.5,90.0,0.0,96.7,0.7,46.2,73.5,75.4,35.6,14.5,37.4,12.0,21.118749999999995,46.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
950,87.9,4.2,0.0,90.5,0.0,95.4,0.6,48.7,84.1,78.4,45.1,16.8,32.4,13.9,10.6625,32.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
951,92.6,1.6,0.1,95.1,0.0,97.3,1.2,54.2,49.9,86.2,28.2,14.2,32.4,14.7,36.30625,32.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
952,70.3,7.6,1.7,94.9,0.0,90.5,37.0,40.9,55.0,67.8,49.2,3.0,65.2,6.1,29.51875,19.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
953,55.5,29.5,4.4,53.5,9.7,94.9,0.7,49.9,55.6,40.0,15.6,13.6,39.1,10.8,13.93125,54.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
954,48.6,23.1,8.0,51.0,7.5,95.6,0.1,56.5,42.3,33.4,17.5,9.4,44.8,6.6,18.2125,51.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
955,65.6,7.3,3.8,72.4,8.4,94.5,2.5,45.9,63.3,54.7,27.5,13.3,44.8,6.5,20.525,37.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
956,12.9,68.4,12.8,3.2,10.8,96.2,0.0,53.4,23.8,23.9,14.3,3.0,44.5,2.1,5.24375,82.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
957,84.1,5.1,0.7,84.4,5.2,93.9,0.8,48.5,59.1,52.5,21.0,15.3,45.7,11.0,26.95625,31.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
958,22.8,70.4,0.7,25.6,8.9,96.0,0.0,58.8,10.9,30.0,24.3,4.9,40.8,5.9,9.0875,60.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
959,20.2,67.1,6.2,12.3,10.1,95.4,0.5,53.9,17.3,29.2,14.7,3.4,46.9,1.6,6.86875,72.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
960,14.1,75.4,0.8,63.6,8.9,95.4,1.7,52.2,13.3,21.9,22.6,16.3,32.9,9.9,8.999999999999998,50.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
961,24.1,54.3,0.3,77.5,4.3,93.4,1.5,52.1,24.8,55.7,39.8,12.4,45.2,9.2,14.518750000000002,30.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
962,6.0,94.0,0.0,59.4,7.5,95.5,0.0,57.4,3.4,11.8,17.6,9.4,44.5,10.4,2.9999999999999987,54.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
963,8.0,87.6,0.0,60.2,7.0,97.1,0.0,53.2,11.3,31.5,30.4,10.8,39.0,8.2,1.7375000000000034,38.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
964,7.0,88.6,0.0,59.6,0.2,94.6,1.3,58.5,8.5,32.0,35.0,7.6,37.7,8.9,3.8375000000000012,48.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
965,9.5,58.6,0.7,64.9,5.6,96.0,1.3,44.7,19.9,34.4,19.1,16.3,31.6,10.3,13.60625,39.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
966,5.7,89.5,0.5,57.3,5.3,94.8,1.0,50.7,6.1,23.0,16.3,8.4,39.7,5.8,3.0250000000000012,43.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
967,7.0,88.7,0.5,64.2,1.6,94.5,1.8,47.3,7.0,29.7,35.4,8.1,42.0,7.3,2.9437499999999983,29.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
968,3.1,86.7,0.0,52.3,3.1,95.1,0.0,54.0,8.9,37.1,40.5,5.1,42.0,8.4,5.374999999999997,31.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
969,11.2,70.4,0.1,65.5,5.5,94.8,0.0,51.6,14.9,19.2,25.3,29.0,28.7,7.0,6.893749999999998,48.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
970,20.3,61.1,0.4,70.2,4.8,95.5,1.2,45.7,17.2,37.2,18.9,9.5,47.2,10.0,12.374999999999998,46.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
971,16.0,73.1,0.4,66.3,4.5,95.4,0.7,50.0,12.7,47.1,18.2,9.5,43.4,3.9,9.38125,45.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
972,12.0,76.9,1.2,58.8,3.2,94.6,0.0,56.4,9.1,42.8,34.5,7.1,46.9,8.9,9.249999999999998,33.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
973,16.0,81.2,0.3,48.9,7.3,95.8,0.0,53.0,4.3,24.4,13.7,5.3,4.3,0.4,8.81875,50.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
974,13.1,74.2,0.3,42.7,4.3,96.1,0.0,53.6,11.9,24.5,21.1,6.7,46.6,5.8,8.149999999999999,53.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
975,7.6,87.9,0.3,46.7,9.3,96.6,0.0,57.7,8.2,9.5,9.5,7.6,39.2,6.2,3.487499999999998,61.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
976,72.3,23.9,0.0,73.0,5.5,93.4,1.4,46.7,52.0,43.7,20.5,10.8,34.2,8.2,23.9875,37.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
977,44.3,52.7,0.0,50.3,2.3,95.4,0.0,56.4,34.0,45.7,12.2,2.3,46.0,5.0,13.8,43.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
978,58.0,39.8,1.7,35.0,13.9,96.6,0.0,62.7,47.2,35.9,30.7,4.9,52.3,8.3,15.93125,67.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
979,80.1,18.8,0.0,72.3,8.5,94.3,1.6,45.4,58.4,42.8,30.0,14.4,40.0,6.7,16.375,31.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
980,89.2,9.3,0.4,81.5,10.2,92.1,3.6,38.7,76.0,38.6,26.7,18.7,36.1,14.0,13.76875,29.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
981,23.6,72.3,1.2,40.9,3.3,94.7,0.0,50.7,28.4,15.3,14.4,4.8,39.5,9.1,8.65,47.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
982,93.0,5.5,0.4,73.6,9.6,94.7,3.3,43.6,88.4,32.4,13.7,16.8,39.7,15.1,6.3,40.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
983,51.3,45.2,0.5,31.2,5.5,95.8,0.0,58.9,39.0,21.7,10.5,5.8,42.8,7.4,13.63125,55.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
984,12.5,80.3,0.8,38.8,6.2,96.4,0.1,59.5,4.9,21.4,9.6,7.7,48.5,6.5,7.749999999999999,60.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
985,11.8,81.4,0.2,49.0,9.4,96.2,1.0,54.2,4.1,26.9,14.5,7.9,39.3,6.3,7.174999999999998,57.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
986,28.7,68.3,0.5,60.6,4.9,95.3,0.3,45.3,14.0,41.0,26.5,11.5,39.7,5.5,12.56875,41.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
987,22.6,73.0,0.0,47.0,6.3,97.3,0.0,55.0,6.2,18.1,11.0,10.4,41.6,5.6,13.05,56.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
988,21.7,71.3,0.5,54.7,6.2,95.3,0.5,47.3,8.3,30.9,15.2,10.1,41.8,9.0,11.61875,50.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
989,25.3,64.5,0.5,66.6,6.7,95.3,1.1,47.2,14.5,28.7,21.3,9.8,38.8,8.4,12.3,42.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
990,10.4,83.8,0.5,64.5,9.6,94.9,0.0,46.2,7.5,35.0,21.9,13.9,35.8,9.3,5.706250000000002,40.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
991,85.1,10.0,0.0,78.2,5.0,90.1,6.9,45.0,60.6,43.8,33.3,25.9,42.6,9.2,24.8375,26.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
992,65.4,25.2,1.1,65.1,3.8,94.6,0.6,45.6,42.4,42.2,16.8,14.6,44.0,8.6,22.70625,37.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
993,47.6,28.2,1.0,100.0,0.0,100.0,14.6,28.5,33.1,11.1,40.6,10.1,8.6,14.2,19.6375,6.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
994,13.6,66.1,0.0,51.7,6.3,95.7,0.0,55.0,19.3,26.7,12.8,9.0,41.3,10.8,9.787500000000003,51.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
995,34.1,37.9,1.7,57.2,3.5,96.3,2.3,46.5,36.6,58.9,32.7,12.6,47.3,7.2,19.075,36.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
996,60.5,11.9,0.6,84.2,8.2,94.9,3.2,49.6,56.4,59.3,28.0,13.8,32.8,11.7,22.593750000000004,26.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
997,54.1,31.8,0.8,64.5,5.6,95.6,0.9,45.9,40.0,37.6,14.6,10.0,44.9,6.0,17.69375,51.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
998,74.3,9.6,0.1,81.3,2.7,95.4,0.0,53.0,60.1,46.2,30.8,15.0,40.6,9.4,19.30625,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
999,61.8,31.5,0.5,51.5,3.4,94.4,1.8,42.3,41.6,30.8,29.1,7.6,40.5,9.6,22.38125,28.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1000,63.2,29.7,0.0,58.2,0.0,94.4,2.2,58.0,55.6,38.3,14.6,7.6,41.4,5.5,18.65,23.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1001,35.1,38.5,1.7,59.4,6.7,95.3,1.3,52.6,23.2,32.1,14.6,10.7,41.5,5.9,21.84375,50.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1002,20.7,62.2,0.0,55.5,3.7,96.1,0.0,54.0,11.5,33.3,23.1,7.8,41.8,7.8,16.85,47.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1003,99.3,0.7,0.0,87.5,0.0,84.0,0.2,25.3,93.2,46.8,40.4,13.6,27.2,31.7,0.3500000000000007,14.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1004,99.2,0.6,0.2,96.4,8.8,96.1,1.5,39.2,96.4,20.2,7.2,19.6,39.4,13.8,1.1375000000000006,47.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1005,98.9,0.6,0.3,75.4,13.5,95.8,0.9,40.4,97.9,20.3,5.4,14.5,44.4,9.4,1.58125,55.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1006,94.4,3.7,0.0,81.0,0.7,94.8,0.0,43.2,96.8,28.3,22.0,7.0,27.5,6.5,5.550000000000002,39.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1007,53.0,35.4,0.4,55.0,5.1,96.2,0.3,51.2,27.7,20.8,16.1,7.5,38.9,10.4,27.78125,46.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1008,28.6,64.3,0.1,36.1,7.1,96.8,0.0,63.6,16.3,15.9,7.3,6.8,47.6,5.9,12.13125,64.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1009,64.4,23.9,0.2,70.5,7.8,95.2,0.1,48.3,30.1,31.6,14.4,11.5,42.5,9.2,30.156250000000004,42.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1010,61.2,11.6,1.0,74.2,5.8,95.2,1.6,44.3,50.5,45.3,24.8,13.6,32.3,15.2,28.15,32.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1011,60.4,34.1,0.8,65.3,5.3,95.0,0.0,53.3,29.2,31.0,16.2,5.2,44.6,8.7,23.125,41.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1012,31.0,55.2,0.8,64.0,1.6,94.0,0.9,56.1,14.0,32.6,34.9,18.1,28.1,8.3,16.025,35.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
